"LGD2014","LGD2014NAME","DZ2021","DZ2021_name","SDZ2021","SDZ2021_name"
"N09000007","Lisburn and Castlereagh","N20002287","Killultagh_B1","N21000519","Killultagh_B"
"N09000001","Antrim and Newtownabbey","N20000294","Airport_J5","N21000067","Airport_J"
"N09000001","Antrim and Newtownabbey","N20000292","Airport_J4","N21000067","Airport_J"
"N09000001","Antrim and Newtownabbey","N20000291","Airport_J3","N21000067","Airport_J"
"N09000001","Antrim and Newtownabbey","N20000287","Airport_H3","N21000066","Airport_H"
"N09000001","Antrim and Newtownabbey","N20000289","Airport_J2","N21000067","Airport_J"
"N09000001","Antrim and Newtownabbey","N20000280","Airport_G2","N21000065","Airport_G"
"N09000001","Antrim and Newtownabbey","N20000261","Airport_C1","N21000061","Airport_C"
"N09000010","Newry, Mourne and Down","N20003398","Downpatrick_C2","N21000763","Downpatrick_C"
"N09000010","Newry, Mourne and Down","N20003268","The_Mournes_C2","N21000732","The_Mournes_C"
"N09000010","Newry, Mourne and Down","N20003397","Downpatrick_C1","N21000763","Downpatrick_C"
"N09000010","Newry, Mourne and Down","N20003412","Downpatrick_F1","N21000766","Downpatrick_F"
"N09000010","Newry, Mourne and Down","N20003408","Downpatrick_E5","N21000765","Downpatrick_E"
"N09000010","Newry, Mourne and Down","N20003404","Downpatrick_E2","N21000765","Downpatrick_E"
"N09000010","Newry, Mourne and Down","N20003406","Downpatrick_E3","N21000765","Downpatrick_E"
"N09000010","Newry, Mourne and Down","N20003395","Downpatrick_A4","N21000761","Downpatrick_A"
"N09000010","Newry, Mourne and Down","N20003407","Downpatrick_E4","N21000765","Downpatrick_E"
"N09000010","Newry, Mourne and Down","N20003410","Downpatrick_E6","N21000765","Downpatrick_E"
"N09000010","Newry, Mourne and Down","N20003418","Downpatrick_F3","N21000766","Downpatrick_F"
"N09000010","Newry, Mourne and Down","N20003413","Downpatrick_G1","N21000767","Downpatrick_G"
"N09000010","Newry, Mourne and Down","N20003417","Downpatrick_G3","N21000767","Downpatrick_G"
"N09000010","Newry, Mourne and Down","N20003421","Downpatrick_F4","N21000766","Downpatrick_F"
"N09000010","Newry, Mourne and Down","N20003415","Downpatrick_F2","N21000766","Downpatrick_F"
"N09000010","Newry, Mourne and Down","N20003403","Downpatrick_E1","N21000765","Downpatrick_E"
"N09000010","Newry, Mourne and Down","N20003401","Downpatrick_C5","N21000763","Downpatrick_C"
"N09000010","Newry, Mourne and Down","N20003411","Downpatrick_D4","N21000764","Downpatrick_D"
"N09000010","Newry, Mourne and Down","N20003399","Downpatrick_C3","N21000763","Downpatrick_C"
"N09000010","Newry, Mourne and Down","N20003402","Downpatrick_D1","N21000764","Downpatrick_D"
"N09000010","Newry, Mourne and Down","N20003416","Downpatrick_G2","N21000767","Downpatrick_G"
"N09000010","Newry, Mourne and Down","N20003419","Downpatrick_G4","N21000767","Downpatrick_G"
"N09000010","Newry, Mourne and Down","N20003405","Downpatrick_D2","N21000764","Downpatrick_D"
"N09000010","Newry, Mourne and Down","N20003409","Downpatrick_D3","N21000764","Downpatrick_D"
"N09000010","Newry, Mourne and Down","N20003396","Downpatrick_B2","N21000762","Downpatrick_B"
"N09000010","Newry, Mourne and Down","N20003400","Downpatrick_C4","N21000763","Downpatrick_C"
"N09000010","Newry, Mourne and Down","N20003394","Downpatrick_A3","N21000761","Downpatrick_A"
"N09000010","Newry, Mourne and Down","N20003414","Downpatrick_H1","N21000768","Downpatrick_H"
"N09000010","Newry, Mourne and Down","N20003422","Downpatrick_H2","N21000768","Downpatrick_H"
"N09000010","Newry, Mourne and Down","N20003393","Downpatrick_A2","N21000761","Downpatrick_A"
"N09000010","Newry, Mourne and Down","N20003420","Downpatrick_B3","N21000762","Downpatrick_B"
"N09000010","Newry, Mourne and Down","N20003391","Downpatrick_B1","N21000762","Downpatrick_B"
"N09000010","Newry, Mourne and Down","N20003423","Downpatrick_H3","N21000768","Downpatrick_H"
"N09000010","Newry, Mourne and Down","N20003424","Downpatrick_H4","N21000768","Downpatrick_H"
"N09000010","Newry, Mourne and Down","N20003425","Downpatrick_J1","N21000769","Downpatrick_J"
"N09000010","Newry, Mourne and Down","N20003428","Downpatrick_J4","N21000769","Downpatrick_J"
"N09000010","Newry, Mourne and Down","N20003426","Downpatrick_J2","N21000769","Downpatrick_J"
"N09000010","Newry, Mourne and Down","N20003431","Downpatrick_K3","N21000770","Downpatrick_K"
"N09000010","Newry, Mourne and Down","N20003430","Downpatrick_K2","N21000770","Downpatrick_K"
"N09000010","Newry, Mourne and Down","N20003429","Downpatrick_K1","N21000770","Downpatrick_K"
"N09000010","Newry, Mourne and Down","N20003427","Downpatrick_J3","N21000769","Downpatrick_J"
"N09000010","Newry, Mourne and Down","N20003328","Slieve_Croob_D4","N21000746","Slieve_Croob_D"
"N09000010","Newry, Mourne and Down","N20003335","Slieve_Croob_F3","N21000748","Slieve_Croob_F"
"N09000010","Newry, Mourne and Down","N20003329","Slieve_Croob_F1","N21000748","Slieve_Croob_F"
"N09000010","Newry, Mourne and Down","N20003330","Slieve_Croob_F2","N21000748","Slieve_Croob_F"
"N09000010","Newry, Mourne and Down","N20003337","Slieve_Croob_G4","N21000749","Slieve_Croob_G"
"N09000010","Newry, Mourne and Down","N20003333","Slieve_Croob_G2","N21000749","Slieve_Croob_G"
"N09000010","Newry, Mourne and Down","N20003392","Downpatrick_A1","N21000761","Downpatrick_A"
"N09000010","Newry, Mourne and Down","N20003383","Rowallane_J1","N21000760","Rowallane_J"
"N09000010","Newry, Mourne and Down","N20003384","Rowallane_J2","N21000760","Rowallane_J"
"N09000010","Newry, Mourne and Down","N20003365","Rowallane_D3","N21000755","Rowallane_D"
"N09000010","Newry, Mourne and Down","N20003388","Rowallane_J3","N21000760","Rowallane_J"
"N09000010","Newry, Mourne and Down","N20003390","Rowallane_J4","N21000760","Rowallane_J"
"N09000010","Newry, Mourne and Down","N20003371","Rowallane_D4","N21000755","Rowallane_D"
"N09000010","Newry, Mourne and Down","N20003381","Rowallane_H6","N21000759","Rowallane_H"
"N09000010","Newry, Mourne and Down","N20003375","Rowallane_H3","N21000759","Rowallane_H"
"N09000010","Newry, Mourne and Down","N20003387","Rowallane_E5","N21000756","Rowallane_E"
"N09000010","Newry, Mourne and Down","N20003376","Rowallane_H4","N21000759","Rowallane_H"
"N09000010","Newry, Mourne and Down","N20003372","Rowallane_H2","N21000759","Rowallane_H"
"N09000010","Newry, Mourne and Down","N20003377","Rowallane_H5","N21000759","Rowallane_H"
"N09000010","Newry, Mourne and Down","N20003386","Rowallane_H7","N21000759","Rowallane_H"
"N09000010","Newry, Mourne and Down","N20003368","Rowallane_H1","N21000759","Rowallane_H"
"N09000010","Newry, Mourne and Down","N20003364","Rowallane_D2","N21000755","Rowallane_D"
"N09000010","Newry, Mourne and Down","N20003223","Crotlieve_C4","N21000721","Crotlieve_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000641","Banbridge_K4","N21000145","Banbridge_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000630","Banbridge_G2","N21000142","Banbridge_G"
"N09000010","Newry, Mourne and Down","N20003336","Slieve_Croob_E4","N21000747","Slieve_Croob_E"
"N09000010","Newry, Mourne and Down","N20003331","Slieve_Croob_E3","N21000747","Slieve_Croob_E"
"N09000010","Newry, Mourne and Down","N20003344","Slieve_Croob_J3","N21000751","Slieve_Croob_J"
"N09000010","Newry, Mourne and Down","N20003258","The_Mournes_A2","N21000730","The_Mournes_A"
"N09000010","Newry, Mourne and Down","N20003257","The_Mournes_A1","N21000730","The_Mournes_A"
"N09000010","Newry, Mourne and Down","N20003327","Slieve_Croob_E2","N21000747","Slieve_Croob_E"
"N09000010","Newry, Mourne and Down","N20003343","Slieve_Croob_G5","N21000749","Slieve_Croob_G"
"N09000010","Newry, Mourne and Down","N20003332","Slieve_Croob_G1","N21000749","Slieve_Croob_G"
"N09000010","Newry, Mourne and Down","N20003334","Slieve_Croob_G3","N21000749","Slieve_Croob_G"
"N09000010","Newry, Mourne and Down","N20003341","Slieve_Croob_J1","N21000751","Slieve_Croob_J"
"N09000010","Newry, Mourne and Down","N20003345","Slieve_Croob_J4","N21000751","Slieve_Croob_J"
"N09000010","Newry, Mourne and Down","N20003259","The_Mournes_A3","N21000730","The_Mournes_A"
"N09000010","Newry, Mourne and Down","N20003342","Slieve_Croob_J2","N21000751","Slieve_Croob_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000593","Lagan_River_N5","N21000135","Lagan_River_N"
"N09000010","Newry, Mourne and Down","N20003275","The_Mournes_F2","N21000735","The_Mournes_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000650","Banbridge_P1","N21000148","Banbridge_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000655","Banbridge_P3","N21000148","Banbridge_P"
"N09000010","Newry, Mourne and Down","N20003346","Slieve_Croob_J5","N21000751","Slieve_Croob_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000656","Banbridge_P4","N21000148","Banbridge_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000624","Banbridge_G1","N21000142","Banbridge_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000622","Banbridge_D7","N21000139","Banbridge_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000621","Banbridge_H1","N21000143","Banbridge_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000616","Banbridge_D5","N21000139","Banbridge_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000627","Banbridge_H3","N21000143","Banbridge_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000619","Banbridge_D6","N21000139","Banbridge_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000620","Banbridge_E5","N21000140","Banbridge_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000607","Banbridge_D2","N21000139","Banbridge_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000611","Banbridge_D3","N21000139","Banbridge_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000615","Banbridge_D4","N21000139","Banbridge_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000637","Banbridge_K1","N21000145","Banbridge_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000634","Banbridge_G4","N21000142","Banbridge_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000605","Banbridge_F1","N21000141","Banbridge_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000640","Banbridge_K3","N21000145","Banbridge_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000649","Banbridge_N3","N21000147","Banbridge_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000625","Banbridge_H2","N21000143","Banbridge_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000646","Banbridge_N1","N21000147","Banbridge_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000632","Banbridge_G3","N21000142","Banbridge_G"
"N09000002","Armagh City, Banbridge and Craigavon","N20000652","Banbridge_N4","N21000147","Banbridge_N"
"N09000002","Armagh City, Banbridge and Craigavon","N20000631","Banbridge_E6","N21000140","Banbridge_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000623","Banbridge_J1","N21000144","Banbridge_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000643","Banbridge_K5","N21000145","Banbridge_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000648","Banbridge_L3","N21000146","Banbridge_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000642","Banbridge_F4","N21000141","Banbridge_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000606","Banbridge_F2","N21000141","Banbridge_F"
"N09000002","Armagh City, Banbridge and Craigavon","N20000636","Banbridge_H4","N21000143","Banbridge_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000635","Banbridge_J5","N21000144","Banbridge_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000645","Banbridge_L2","N21000146","Banbridge_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000614","Banbridge_L1","N21000146","Banbridge_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000639","Banbridge_H5","N21000143","Banbridge_H"
"N09000002","Armagh City, Banbridge and Craigavon","N20000599","Banbridge_A5","N21000136","Banbridge_A"
"N09000002","Armagh City, Banbridge and Craigavon","N20000612","Banbridge_E1","N21000140","Banbridge_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000618","Banbridge_E4","N21000140","Banbridge_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000610","Banbridge_C4","N21000138","Banbridge_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000609","Banbridge_C3","N21000138","Banbridge_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000628","Banbridge_J3","N21000144","Banbridge_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000626","Banbridge_J2","N21000144","Banbridge_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000638","Banbridge_K2","N21000145","Banbridge_K"
"N09000002","Armagh City, Banbridge and Craigavon","N20000608","Banbridge_C2","N21000138","Banbridge_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000613","Banbridge_E2","N21000140","Banbridge_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000617","Banbridge_E3","N21000140","Banbridge_E"
"N09000002","Armagh City, Banbridge and Craigavon","N20000603","Banbridge_D1","N21000139","Banbridge_D"
"N09000002","Armagh City, Banbridge and Craigavon","N20000633","Banbridge_J4","N21000144","Banbridge_J"
"N09000002","Armagh City, Banbridge and Craigavon","N20000604","Banbridge_C1","N21000138","Banbridge_C"
"N09000002","Armagh City, Banbridge and Craigavon","N20000653","Banbridge_L4","N21000146","Banbridge_L"
"N09000002","Armagh City, Banbridge and Craigavon","N20000651","Banbridge_P2","N21000148","Banbridge_P"
"N09000002","Armagh City, Banbridge and Craigavon","N20000657","Banbridge_L5","N21000146","Banbridge_L"
"N09000010","Newry, Mourne and Down","N20003208","Crotlieve_A2","N21000719","Crotlieve_A"
"N09000010","Newry, Mourne and Down","N20003278","The_Mournes_D4","N21000733","The_Mournes_D"
"N09000010","Newry, Mourne and Down","N20003271","The_Mournes_D3","N21000733","The_Mournes_D"
"N09000010","Newry, Mourne and Down","N20003266","The_Mournes_D2","N21000733","The_Mournes_D"
"N09000010","Newry, Mourne and Down","N20003269","The_Mournes_B4","N21000731","The_Mournes_B"
"N09000010","Newry, Mourne and Down","N20003274","The_Mournes_E3","N21000734","The_Mournes_E"
"N09000010","Newry, Mourne and Down","N20003270","The_Mournes_C3","N21000732","The_Mournes_C"
"N09000010","Newry, Mourne and Down","N20003267","The_Mournes_B3","N21000731","The_Mournes_B"
"N09000010","Newry, Mourne and Down","N20003272","The_Mournes_E1","N21000734","The_Mournes_E"
"N09000010","Newry, Mourne and Down","N20003273","The_Mournes_E2","N21000734","The_Mournes_E"
"N09000010","Newry, Mourne and Down","N20003265","The_Mournes_B2","N21000731","The_Mournes_B"
"N09000010","Newry, Mourne and Down","N20003277","The_Mournes_E4","N21000734","The_Mournes_E"
"N09000010","Newry, Mourne and Down","N20003279","The_Mournes_D5","N21000733","The_Mournes_D"
"N09000010","Newry, Mourne and Down","N20003262","The_Mournes_D1","N21000733","The_Mournes_D"
"N09000010","Newry, Mourne and Down","N20003340","Slieve_Croob_H3","N21000750","Slieve_Croob_H"
"N09000010","Newry, Mourne and Down","N20003264","The_Mournes_C1","N21000732","The_Mournes_C"
"N09000010","Newry, Mourne and Down","N20003263","The_Mournes_B1","N21000731","The_Mournes_B"
"N09000010","Newry, Mourne and Down","N20003281","The_Mournes_G1","N21000736","The_Mournes_G"
"N09000010","Newry, Mourne and Down","N20003339","Slieve_Croob_H2","N21000750","Slieve_Croob_H"
"N09000010","Newry, Mourne and Down","N20003338","Slieve_Croob_H1","N21000750","Slieve_Croob_H"
"N09000010","Newry, Mourne and Down","N20003276","The_Mournes_F3","N21000735","The_Mournes_F"
"N09000010","Newry, Mourne and Down","N20003212","Crotlieve_C1","N21000721","Crotlieve_C"
"N09000010","Newry, Mourne and Down","N20003155","Newry_B1","N21000707","Newry_B"
"N09000010","Newry, Mourne and Down","N20003179","Newry_E5","N21000710","Newry_E"
"N09000010","Newry, Mourne and Down","N20003154","Newry_A1","N21000706","Newry_A"
"N09000010","Newry, Mourne and Down","N20003168","Newry_D3","N21000709","Newry_D"
"N09000010","Newry, Mourne and Down","N20003160","Newry_B4","N21000707","Newry_B"
"N09000010","Newry, Mourne and Down","N20003165","Newry_D2","N21000709","Newry_D"
"N09000010","Newry, Mourne and Down","N20003163","Newry_D1","N21000709","Newry_D"
"N09000010","Newry, Mourne and Down","N20003209","Crotlieve_A3","N21000719","Crotlieve_A"
"N09000010","Newry, Mourne and Down","N20003178","Newry_E4","N21000710","Newry_E"
"N09000010","Newry, Mourne and Down","N20003158","Newry_B3","N21000707","Newry_B"
"N09000010","Newry, Mourne and Down","N20003207","Crotlieve_A1","N21000719","Crotlieve_A"
"N09000010","Newry, Mourne and Down","N20003210","Crotlieve_A4","N21000719","Crotlieve_A"
"N09000010","Newry, Mourne and Down","N20003211","Crotlieve_B1","N21000720","Crotlieve_B"
"N09000010","Newry, Mourne and Down","N20003161","Newry_A4","N21000706","Newry_A"
"N09000010","Newry, Mourne and Down","N20003156","Newry_B2","N21000707","Newry_B"
"N09000010","Newry, Mourne and Down","N20003215","Crotlieve_C2","N21000721","Crotlieve_C"
"N09000010","Newry, Mourne and Down","N20003184","Newry_G4","N21000712","Newry_G"
"N09000010","Newry, Mourne and Down","N20003175","Newry_G1","N21000712","Newry_G"
"N09000010","Newry, Mourne and Down","N20003169","Newry_D4","N21000709","Newry_D"
"N09000010","Newry, Mourne and Down","N20003214","Crotlieve_B2","N21000720","Crotlieve_B"
"N09000010","Newry, Mourne and Down","N20003187","Newry_L1","N21000716","Newry_L"
